year4,sampledate,month,daynum,hour,avg_air_temp,flag_avg_air_temp,avg_rel_hum,flag_avg_rel_hum,avg_wind_speed,flag_avg_wind_speed,avg_wind_dir,flag_avg_wind_dir,avg_chlor,flag_chlor,avg_phycocyanin,flag_phycocyanin,avg_par,flag_par,avg_par_below,flag_par_below,avg_opt_wtemp,flag_avg_opt_wtemp,avg_opt_dosat_raw,flag_avg_opt_dosat_raw,avg_opt_do_raw,flag_avg_opt_do_raw
2016,"2016-07-26 00:00:00",7,208,1400,27.91,,48.50,,0.81,,58.86,,1601.28,,563.20,,1832.73,,50.31,,28.61,,120.63,,9.34,
2016,"2016-07-26 00:00:00",7,208,1500,28.36,,49.41,,0.70,,52.01,,1614.43,,549.05,,1599.90,,42.09,,29.01,,120.83,,9.29,
2016,"2016-07-26 00:00:00",7,208,1600,28.36,,53.67,,1.95,,78.02,,1453.58,,545.23,,1282.92,,31.48,,29.35,H,123.44,,9.44,
2016,"2016-07-26 00:00:00",7,208,1700,28.59,,52.50,,2.11,,182.38,,1503.93,,525.33,,652.99,,21.51,,28.83,,123.86,,9.55,
2016,"2016-07-26 00:00:00",7,208,1800,29.12,,48.98,,1.37,,315.77,,1674.73,,532.79,,536.65,,13.74,,28.33,,124.07,,9.65,
2016,"2016-07-26 00:00:00",7,208,1900,29.13,,51.72,,1.20,,285.92,,1773.30,,533.34,,198.44,,5.27,,28.16,,122.85,,9.59,
2016,"2016-07-26 00:00:00",7,208,2000,27.76,,59.09,,2.44,,265.33,,1882.72,,522.18,,14.34,,0.54,,27.94,,119.83,,9.39,
2016,"2016-07-26 00:00:00",7,208,2100,26.69,,65.16,,2.70,,263.93,,1939.10,,520.83,,0.00,,0.00,,27.71,,117.35,,9.23,
2016,"2016-07-26 00:00:00",7,208,2200,25.71,,70.81,,2.11,,285.81,,2018.17,,523.14,,0.00,,0.00,,27.61,,114.71,,9.04,
2016,"2016-07-26 00:00:00",7,208,2300,25.84,,68.01,,2.49,,259.15,,1967.12,,524.76,,0.00,,0.00,,27.53,,112.16,,8.85,
2016,"2016-07-27 00:00:00",7,209,0,25.12,,74.07,,2.81,,298.92,,1965.95,,539.69,,0.00,,0.00,,27.43,,110.14,,8.71,
2016,"2016-07-27 00:00:00",7,209,100,24.30,,76.58,,2.51,,321.84,,1963.55,,518.94,,0.00,,0.00,,27.39,,109.10,,8.63,
2016,"2016-07-27 00:00:00",7,209,200,23.97,,77.33,,2.36,,329.68,,2006.25,,531.11,,0.00,,0.00,,27.28,,107.07,,8.49,
2016,"2016-07-27 00:00:00",7,209,300,23.52,,78.97,,2.09,,323.92,,1958.50,,546.45,,0.00,,0.00,,27.18,,103.83,,8.25,
2016,"2016-07-27 00:00:00",7,209,400,23.50,,80.16,,1.87,,286.97,,1961.58,,584.55,,0.00,,0.00,,27.03,,103.41,,8.24,
2016,"2016-07-27 00:00:00",7,209,500,23.62,,76.97,,1.90,,287.97,,1998.60,,533.76,,6.97,,0.23,,26.92,,104.02,,8.30,
2016,"2016-07-27 00:00:00",7,209,600,23.40,,73.91,,1.87,,279.68,,1832.67,,526.65,,159.29,,6.26,,26.86,,113.21,,9.04,
2016,"2016-07-27 00:00:00",7,209,700,23.47,,74.32,,2.10,,319.77,,1710.27,,525.14,,422.52,,16.86,,26.81,,135.35,,10.82,
2016,"2016-07-27 00:00:00",7,209,800,24.11,,73.73,,2.14,,328.30,,1683.27,,547.57,,844.44,,32.38,,26.81,,153.15,,12.24,
2016,"2016-07-27 00:00:00",7,209,900,25.00,,73.76,,0.57,,100.65,,1622.67,,532.71,,1209.42,,45.18,,26.96,,154.41,H,12.31,
2016,"2016-07-27 00:00:00",7,209,1000,26.29,,68.21,,1.19,,287.24,,1403.97,,515.94,,1514.92,,53.76,,27.21,,148.74,,11.81,
2016,"2016-07-27 00:00:00",7,209,1100,27.03,,63.19,,1.04,,304.90,,1261.22,,480.40,,1622.13,,53.35,,27.63,,140.20,,11.05,
2016,"2016-07-27 00:00:00",7,209,1200,27.39,,62.45,,1.21,,211.18,,1638.87,,507.17,,1181.87,,35.62,,28.01,,128.03,,10.02,
2016,"2016-07-27 00:00:00",7,209,1300,27.62,,60.88,,1.12,,56.19,,1468.55,,497.28,,1773.25,,50.34,,28.06,,133.08,,10.41,
2016,"2016-07-27 00:00:00",7,209,1400,28.22,,57.24,,0.95,,78.21,,1529.58,,485.36,,1347.71,,36.01,,28.54,,129.14,,10.01,
2016,"2016-07-27 00:00:00",7,209,1500,29.23,,51.71,,0.87,,205.93,,1263.68,,482.88,,1388.76,,36.08,,29.16,H,126.82,,9.73,
2016,"2016-07-27 00:00:00",7,209,1600,28.24,,61.77,,3.48,,125.30,,1324.63,,487.96,,710.46,,18.53,,29.20,H,123.51,,9.47,
2016,"2016-07-27 00:00:00",7,209,1700,27.35,,69.96,,4.70,,126.83,,1609.58,,497.66,,579.43,,13.97,,27.86,,124.08,,9.74,
2016,"2016-07-27 00:00:00",7,209,1800,27.28,,69.55,,4.09,,142.63,,1802.27,,514.26,,222.31,,6.69,,27.49,,121.07,,9.56,
2016,"2016-07-27 00:00:00",7,209,1900,26.67,,70.86,,3.68,,132.79,,1974.40,,538.98,,83.16,,3.88,,27.30,,119.07,,9.44,
2016,"2016-07-27 00:00:00",7,209,2000,26.13,,71.75,,4.05,,150.22,,2071.18,,522.53,,5.64,,0.00,,27.31,,117.14,,9.28,
2016,"2016-07-27 00:00:00",7,209,2100,25.86,,73.92,,4.59,,173.42,,2024.23,,500.69,,0.00,,0.00,,27.46,,117.58,,9.29,
2016,"2016-07-27 00:00:00",7,209,2200,25.56,,76.81,,4.50,,181.24,,2034.88,,504.98,,0.00,,0.00,,27.52,,115.83,,9.14,
2016,"2016-07-27 00:00:00",7,209,2300,25.11,,78.10,,3.94,,199.27,,2079.68,,517.66,,0.00,,0.00,,27.44,,113.40,,8.96,
2016,"2016-07-28 00:00:00",7,210,0,24.62,,78.89,,2.94,,212.29,,2045.05,,538.98,,0.00,,0.00,,27.38,,109.52,,8.67,
2016,"2016-07-28 00:00:00",7,210,100,24.26,,80.07,,3.33,,197.55,,2069.68,,567.43,,0.00,,0.00,,27.39,,105.75,,8.37,
2016,"2016-07-28 00:00:00",7,210,200,23.85,,79.84,,3.41,,208.12,,2181.45,,587.94,,0.00,,0.00,,27.06,,102.26,,8.14,
2016,"2016-07-28 00:00:00",7,210,300,23.66,,79.28,,2.11,,233.90,,2213.45,,581.02,,0.00,,0.00,,26.71,,96.48,,7.73,
2016,"2016-07-28 00:00:00",7,210,400,22.39,,88.70,,3.05,,107.75,,2161.27,,593.31,,0.00,,0.00,,26.52,,97.37,,7.83,
2016,"2016-07-28 00:00:00",7,210,500,21.40,,93.77,,4.84,,115.73,,1998.78,,598.46,,5.44,,0.00,,26.56,,102.21,,8.21,
2016,"2016-07-28 00:00:00",7,210,600,21.32,,94.07,,4.51,,131.04,,2026.52,,602.46,,67.39,,3.37,,26.57,,103.49,,8.31,
2016,"2016-07-28 00:00:00",7,210,700,21.62,,92.05,,4.09,,136.30,,2054.32,,619.36,,216.93,,7.51,,26.62,,106.33,,8.53,
2016,"2016-07-28 00:00:00",7,210,800,22.11,,87.20,,4.39,,130.03,,2098.95,,628.17,,320.07,,10.54,,26.62,,108.04,,8.67,
2016,"2016-07-28 00:00:00",7,210,900,22.18,,87.18,,4.18,,107.29,,1988.08,,645.21,,602.43,,17.85,,26.54,,113.51,,9.12,
2016,"2016-07-28 00:00:00",7,210,1000,22.76,,84.77,,3.23,,109.63,,1873.67,,632.90,,762.03,,21.85,,26.50,,116.55,,9.37,
2016,"2016-07-28 00:00:00",7,210,1100,23.05,,84.82,,3.95,,113.50,,1977.83,,636.95,,584.05,,17.03,,26.42,,113.98,,9.18,
2016,"2016-07-28 00:00:00",7,210,1200,23.20,,84.61,,4.58,,91.25,,1934.23,,640.88,,854.11,,22.33,,26.38,,117.67,,9.48,
2016,"2016-07-28 00:00:00",7,210,1300,22.94,,86.21,,5.12,,108.26,,2026.22,,653.96,,608.31,,17.74,,26.34,,113.79,,9.18,
2016,"2016-07-28 00:00:00",7,210,1400,23.82,,82.53,,5.03,,94.53,,1902.48,,643.00,,1022.05,,25.81,,26.35,,116.77,,9.41,
2016,"2016-07-28 00:00:00",7,210,1500,24.16,,81.65,,5.61,,101.45,,1993.77,,649.16,,393.56,,12.24,,26.27,,109.47,,8.84,
2016,"2016-07-28 00:00:00",7,210,1600,24.09,,81.63,,5.40,,109.71,,2003.30,,659.97,,229.71,,7.37,,26.17,,106.06,,8.58,
2016,"2016-07-28 00:00:00",7,210,1700,23.76,,82.43,,5.78,,107.36,,2001.18,,656.77,,142.67,,4.53,,26.09,,102.44,,8.30,
2016,"2016-07-28 00:00:00",7,210,1800,23.22,,81.97,,5.85,,103.61,,1981.17,,653.99,,83.08,,3.40,,26.02,,100.24,,8.13,
2016,"2016-07-28 00:00:00",7,210,1900,22.67,,82.05,,6.21,,113.84,,1975.38,,918.82,,70.31,,3.29,,25.96,,98.78,,8.02,
2016,"2016-07-28 00:00:00",7,210,2000,22.05,,81.97,,5.84,,110.22,,1986.12,,643.25,,6.12,,0.00,,25.92,,96.65,,7.85,
2016,"2016-07-28 00:00:00",7,210,2100,21.82,,78.40,,5.52,,117.27,,1974.37,,635.08,,0.00,,0.00,,25.86,,95.24,,7.75,
2016,"2016-07-28 00:00:00",7,210,2200,21.48,,78.39,,4.50,,115.86,,1959.38,,646.42,,0.00,,0.00,,25.83,,93.84,,7.64,
2016,"2016-07-28 00:00:00",7,210,2300,20.96,,78.73,,4.15,,101.21,,1953.82,,636.49,,0.00,,0.00,,25.80,,92.89,,7.56,
2016,"2016-07-29 00:00:00",7,211,0,20.32,,79.51,,4.11,,88.33,,1951.38,,657.01,,0.00,,0.00,,25.77,,92.08,,7.50,
2016,"2016-07-29 00:00:00",7,211,100,19.87,,82.81,,4.20,,93.68,,1916.30,,624.75,,0.00,,0.00,,25.72,,91.48,,7.46,
2016,"2016-07-29 00:00:00",7,211,200,19.19,,88.82,,4.34,,89.57,,1969.47,,641.73,,0.00,,0.00,,25.67,,90.42,,7.38,
2016,"2016-07-29 00:00:00",7,211,300,18.94,,91.34,,3.42,,81.42,,2068.38,,636.56,,0.00,,0.00,,25.62,,88.62,,7.24,
2016,"2016-07-29 00:00:00",7,211,400,18.98,,92.99,,4.13,,83.69,,2044.20,,645.52,,0.00,,0.00,,25.59,,88.18,,7.21,
2016,"2016-07-29 00:00:00",7,211,500,18.75,,94.01,,5.20,,89.75,,2001.95,,656.84,,0.94,,0.00,,25.56,,88.18,,7.21,
2016,"2016-07-29 00:00:00",7,211,600,18.45,,93.57,,4.80,,98.08,,1937.77,,656.13,,16.82,,0.60,,25.54,,88.10,,7.21,
2016,"2016-07-29 00:00:00",7,211,700,18.42,,93.23,,3.78,,90.05,,1977.85,,666.98,,46.31,,2.72,,25.53,,88.36,,7.23,
2016,"2016-07-29 00:00:00",7,211,800,18.56,,94.99,,3.93,,89.79,,1973.62,,673.72,,92.76,,3.77,,25.53,,89.25,,7.30,
2016,"2016-07-29 00:00:00",7,211,900,19.08,,94.79,,4.30,,95.99,,1997.80,,680.40,,130.11,,4.08,,25.54,,90.48,,7.40,
2016,"2016-07-29 00:00:00",7,211,1000,19.57,,93.76,,3.76,,94.18,,2019.95,,690.92,,316.43,,9.78,,25.55,,94.05,,7.69,
2016,"2016-07-29 00:00:00",7,211,1100,20.74,,90.18,,4.26,,100.36,,2119.82,,702.92,,289.26,,8.56,,25.56,,94.84,,7.76,
2016,"2016-07-29 00:00:00",7,211,1200,21.50,,86.32,,4.63,,105.54,,2114.30,,697.42,,275.81,,8.27,,25.55,,94.52,,7.73,
2016,"2016-07-29 00:00:00",7,211,1300,21.55,,84.06,,4.98,,95.09,,2065.72,,697.92,,243.37,,7.08,,25.52,,93.94,,7.69,
2016,"2016-07-29 00:00:00",7,211,1400,21.81,,83.61,,4.96,,84.78,,2142.88,,716.19,,551.02,,14.57,,25.53,,100.98,,8.26,
2016,"2016-07-29 00:00:00",7,211,1500,22.14,,84.18,,5.19,,88.31,,2199.53,,707.75,,644.69,,16.97,,25.55,,101.67,,8.32,
2016,"2016-07-29 00:00:00",7,211,1600,22.79,,78.72,,5.88,,97.67,,2182.25,,726.76,,793.38,,18.58,,25.57,,102.33,,8.37,
2016,"2016-07-29 00:00:00",7,211,1700,22.67,,79.42,,5.26,,100.69,,2149.22,,714.44,,218.66,,6.57,,25.51,,95.79,,7.84,
2016,"2016-07-29 00:00:00",7,211,1800,22.71,,78.90,,4.94,,96.05,,2170.97,,708.21,,152.03,,4.65,,25.45,,93.36,,7.65,
2016,"2016-07-29 00:00:00",7,211,1900,22.62,,77.98,,4.86,,104.69,,2109.42,,729.42,,138.12,,4.02,,25.40,,92.53,,7.59,
2016,"2016-07-29 00:00:00",7,211,2000,22.28,,79.70,,5.09,,105.20,,2293.32,,675.89,,5.92,,0.00,,25.37,,88.78,,7.28,
2016,"2016-07-29 00:00:00",7,211,2100,21.79,,78.08,,4.78,,111.09,,2292.37,,671.42,,0.00,,0.00,,25.34,,88.17,,7.24,
2016,"2016-07-29 00:00:00",7,211,2200,21.30,,78.95,,4.06,,107.10,,2304.98,,741.72,,0.00,,0.00,,25.30,,87.32,,7.17,
2016,"2016-07-29 00:00:00",7,211,2300,20.90,,77.98,,4.62,,93.93,,2256.58,,666.61,,0.00,,0.00,,25.26,,86.69,,7.13,
2016,"2016-07-30 00:00:00",7,212,0,20.58,,80.04,,4.66,,103.76,,2243.98,,679.88,,0.00,,0.00,,25.22,,86.18,,7.09,
2016,"2016-07-30 00:00:00",7,212,100,20.54,,78.88,,4.10,,112.50,,2293.00,,684.16,,0.00,,0.00,,25.20,,85.73,,7.06,
2016,"2016-07-30 00:00:00",7,212,200,20.02,,80.45,,2.98,,97.81,,2392.30,,692.80,,0.00,,0.00,,25.16,,84.78,,6.98,
2016,"2016-07-30 00:00:00",7,212,300,19.57,,82.30,,2.93,,78.90,,2578.42,,744.53,,0.00,,0.00,,25.11,,83.87,,6.92,
2016,"2016-07-30 00:00:00",7,212,400,19.37,,84.52,,3.40,,79.51,,2378.03,,750.07,,0.00,,0.00,,25.05,,84.04,,6.94,
2016,"2016-07-30 00:00:00",7,212,500,19.09,,84.92,,3.69,,99.06,,2324.80,,722.02,,2.92,,0.00,,24.95,,83.48,,6.90,
2016,"2016-07-30 00:00:00",7,212,600,18.87,,86.06,,3.82,,91.07,,2206.50,,766.75,,49.71,,2.66,,24.87,,83.76,,6.94,
2016,"2016-07-30 00:00:00",7,212,700,19.03,,84.58,,3.04,,83.36,,2070.80,,770.46,,218.38,,6.38,,24.83,,89.54,,7.42,
2016,"2016-07-30 00:00:00",7,212,800,19.99,,79.25,,2.35,,112.15,,1973.97,,775.05,,468.93,,13.94,,24.76,,99.50,,8.26,
2016,"2016-07-30 00:00:00",7,212,900,20.58,,77.27,,2.89,,97.02,,1928.58,,767.78,,840.74,,25.08,,24.75,,111.53,,9.26,
2016,"2016-07-30 00:00:00",7,212,1000,20.76,,77.54,,2.91,,87.36,,1847.73,,701.20,,1508.58,,39.63,,24.94,,125.66,,10.39,
2016,"2016-07-30 00:00:00",7,212,1100,22.37,,67.47,,4.47,,111.33,,1856.82,,695.66,,1664.16,,42.65,,25.05,,116.68,,9.63,
2016,"2016-07-30 00:00:00",7,212,1200,23.07,,67.50,,3.48,,107.98,,1764.70,,687.85,,1386.71,,33.81,,25.07,,108.18,,8.93,
2016,"2016-07-30 00:00:00",7,212,1300,23.89,,64.01,,2.63,,85.47,,1997.05,,694.94,,1368.94,,31.85,,25.30,,107.35,,8.82,
2016,"2016-07-30 00:00:00",7,212,1400,24.43,,62.23,,3.24,,96.67,,2100.80,,685.85,,1203.42,,27.43,,25.41,,108.20,,8.87,
2016,"2016-07-30 00:00:00",7,212,1500,24.91,,58.56,,2.92,,103.12,,2080.83,,681.17,,839.56,,18.55,,25.41,,105.77,,8.67,
2016,"2016-07-30 00:00:00",7,212,1600,24.88,,60.07,,3.87,,96.31,,2037.47,,692.45,,1113.66,,20.88,,25.29,,102.91,,8.46,
2016,"2016-07-30 00:00:00",7,212,1700,24.75,,61.54,,4.22,,95.91,,1985.40,,686.31,,800.11,,15.75,,25.24,,101.61,,8.36,
2016,"2016-07-30 00:00:00",7,212,1800,24.87,,58.22,,4.66,,96.63,,2008.57,,701.22,,318.38,,10.34,,25.19,,98.62,,8.12,
2016,"2016-07-30 00:00:00",7,212,1900,24.61,,56.03,,4.63,,114.46,,2009.95,,705.39,,138.06,,4.08,,25.10,,95.39,,7.87,
2016,"2016-07-30 00:00:00",7,212,2000,23.48,,61.42,,4.19,,106.68,,2151.68,,715.57,,11.43,,0.06,,25.03,,90.56,,7.48,
2016,"2016-07-30 00:00:00",7,212,2100,22.55,,63.97,,3.70,,107.99,,2182.08,,744.93,,0.00,,0.00,,24.96,,87.76,,7.26,
2016,"2016-07-30 00:00:00",7,212,2200,21.77,,67.12,,4.08,,115.79,,2153.58,,696.82,,0.00,,0.00,,24.91,,87.18,,7.22,
2016,"2016-07-30 00:00:00",7,212,2300,20.76,,71.19,,4.13,,122.08,,2105.73,,1108.68,,0.00,,0.00,,24.87,,85.96,,7.12,
2016,"2016-07-31 00:00:00",7,213,0,20.23,,71.82,,2.85,,122.76,,2113.25,,690.52,,0.00,,0.00,,24.83,,84.05,,6.97,
2016,"2016-07-31 00:00:00",7,213,100,19.88,,72.23,,1.60,,145.01,,2341.08,,699.49,,0.00,,0.00,,24.81,,81.38,,6.75,
2016,"2016-07-31 00:00:00",7,213,200,19.90,,74.21,,0.90,,223.28,,2324.62,,702.11,,0.00,,0.00,,24.77,,78.90,,6.55,
2016,"2016-07-31 00:00:00",7,213,300,19.11,,82.89,,1.81,,36.65,,2289.28,,697.90,,0.00,,0.00,,24.74,,77.71,,6.45,
2016,"2016-07-31 00:00:00",7,213,400,18.76,,82.22,,2.07,,40.61,,2272.10,,691.95,,0.00,,0.00,,24.74,,77.48,,6.43,
2016,"2016-07-31 00:00:00",7,213,500,18.22,,84.40,,2.33,,41.10,,2315.60,,708.17,,5.44,,0.00,,24.72,,78.41,,6.51,
2016,"2016-07-31 00:00:00",7,213,600,17.79,,83.44,,2.33,,46.12,,2065.80,,732.05,,135.38,,4.68,,24.72,,92.09,,7.65,
2016,"2016-07-31 00:00:00",7,213,700,18.27,,78.55,,1.81,,74.03,,1922.33,,748.43,,447.31,,15.30,,24.73,,129.10,,10.72,
2016,"2016-07-31 00:00:00",7,213,800,19.81,,72.94,,0.26,,123.97,,1758.67,,720.88,,825.32,,25.45,,24.83,,148.95,,12.35,
2016,"2016-07-31 00:00:00",7,213,900,20.01,,73.87,,0.57,,128.69,,1687.25,,672.54,,1192.92,,36.37,,25.02,,149.47,H,12.34,
2016,"2016-07-31 00:00:00",7,213,1000,20.91,,71.30,,1.26,,242.45,,1665.87,,648.72,,1508.35,,42.54,,25.28,,137.01,,11.27,
2016,"2016-07-31 00:00:00",7,213,1100,22.26,,65.73,,0.82,,179.96,,1494.10,,625.88,,1748.93,,46.54,,25.61,,125.38,,10.24,
2016,"2016-07-31 00:00:00",7,213,1200,23.29,,63.98,,1.14,,291.23,,1397.05,,601.93,,1861.40,,46.11,,25.97,,116.77,,9.48,
2016,"2016-07-31 00:00:00",7,213,1300,24.29,,61.10,,1.10,,58.55,,1374.98,,587.69,,1900.95,,45.17,,26.48,,110.87,,8.92,
2016,"2016-07-31 00:00:00",7,213,1400,25.55,,56.48,,0.55,,165.36,,1261.58,,562.26,,1792.20,,39.29,,26.90,,107.74,,8.60,
2016,"2016-07-31 00:00:00",7,213,1500,26.67,,53.09,,0.80,,168.30,,1294.13,,551.92,,1583.17,,34.70,,26.69,,108.13,,8.67,
2016,"2016-07-31 00:00:00",7,213,1600,26.78,,54.12,,1.42,,164.21,,1447.75,,559.94,,1143.23,,24.07,,27.00,,107.27,,8.55,
2016,"2016-07-31 00:00:00",7,213,1700,26.72,,54.46,,2.04,,169.23,,1576.17,,569.62,,893.90,,19.24,,26.77,,107.10,,8.57,
2016,"2016-07-31 00:00:00",7,213,1800,26.90,,53.61,,1.62,,189.42,,1757.28,,582.41,,521.48,,10.94,,26.54,,105.16,,8.45,
2016,"2016-07-31 00:00:00",7,213,1900,26.45,,56.34,,2.30,,196.39,,1975.48,,572.69,,174.51,,4.42,,26.47,,103.24,,8.31,
2016,"2016-07-31 00:00:00",7,213,2000,25.77,,59.82,,2.07,,173.44,,2296.55,,542.89,,9.81,,0.06,,26.69,,98.83,,7.92,
2016,"2016-07-31 00:00:00",7,213,2100,24.89,,68.34,,2.88,,132.07,,2388.22,,547.67,,0.00,,0.00,,26.56,,95.94,,7.70,
2016,"2016-07-31 00:00:00",7,213,2200,23.53,,80.43,,4.48,,170.48,,2232.70,,549.15,,0.00,,0.00,,26.20,,98.04,,7.93,
2016,"2016-07-31 00:00:00",7,213,2300,22.97,,83.25,,4.64,,172.42,,2185.28,,563.87,,0.00,,0.00,,25.72,,97.06,,7.91,
2016,"2016-08-01 00:00:00",8,214,0,22.48,,84.44,,4.20,,191.23,,2184.30,,579.60,,0.00,,0.00,,25.38,,93.59,,7.68,
2016,"2016-08-01 00:00:00",8,214,100,22.07,,83.91,,3.45,,183.96,,2250.40,,610.00,,0.00,,0.00,,25.18,,89.57,,7.38,
2016,"2016-08-01 00:00:00",8,214,200,21.53,,87.82,,2.42,,136.52,,2415.90,,634.30,,0.00,,0.00,,25.09,,81.56,,6.73,
2016,"2016-08-01 00:00:00",8,214,300,20.82,,88.12,,2.87,,150.96,,2347.65,,645.43,,0.00,,0.00,,25.02,,80.47,,6.65,
2016,"2016-08-01 00:00:00",8,214,400,20.29,,89.22,,3.62,,159.78,,2255.33,,639.99,,0.00,,0.00,,24.95,,81.58,,6.75,
2016,"2016-08-01 00:00:00",8,214,500,19.88,,92.87,,3.51,,165.88,,2258.52,,645.39,,5.13,,0.00,,24.92,,83.04,,6.87,
2016,"2016-08-01 00:00:00",8,214,600,19.90,,94.16,,3.00,,152.80,,2088.97,,661.86,,86.52,,3.49,,24.92,,87.00,,7.20,
2016,"2016-08-01 00:00:00",8,214,700,19.71,,96.16,,3.02,,161.00,,1996.00,,681.82,,255.90,,8.47,,24.95,,97.94,,8.10,
2016,"2016-08-01 00:00:00",8,214,800,20.25,,92.65,,3.11,,185.10,,1880.93,,666.09,,685.86,,20.20,,24.99,,139.49,,11.53,
2016,"2016-08-01 00:00:00",8,214,900,21.82,,83.87,,1.70,,161.33,,1787.18,,631.90,,1123.65,,32.93,,25.20,,190.75,H,15.70,H
2016,"2016-08-01 00:00:00",8,214,1000,23.07,,76.12,,0.65,,87.93,,1854.00,,633.07,,1470.07,,41.16,,25.52,,178.92,H,14.64,H
2016,"2016-08-01 00:00:00",8,214,1100,24.36,,69.65,,0.98,,123.57,,1502.28,,560.99,,1730.08,,46.43,,26.05,,155.26,H,12.59,H
2016,"2016-08-01 00:00:00",8,214,1200,25.37,,66.31,,1.75,,177.59,,1524.23,,555.22,,1888.33,,46.25,,26.52,,140.22,H,11.27,
2016,"2016-08-01 00:00:00",8,214,1300,26.12,,63.96,,2.00,,169.47,,1399.72,,539.16,,1952.08,,45.85,,26.50,,128.07,,10.30,
2016,"2016-08-01 00:00:00",8,214,1400,27.00,,60.31,,2.70,,158.72,,1418.82,,523.81,,1602.16,,34.29,,26.76,,121.08,,9.69,
2016,"2016-08-01 00:00:00",8,214,1500,26.85,,59.37,,3.41,,179.59,,1457.47,,525.34,,1368.39,,27.24,,26.49,,116.11,,9.34,
2016,"2016-08-01 00:00:00",8,214,1600,27.23,,58.44,,3.31,,174.53,,1515.35,,514.42,,1201.42,,23.23,,26.33,,112.89,,9.10,
2016,"2016-08-01 00:00:00",8,214,1700,27.21,,58.66,,3.28,,182.49,,1671.27,,540.80,,684.84,,14.37,,26.27,,108.65,,8.77,
2016,"2016-08-01 00:00:00",8,214,1800,27.50,,56.90,,3.15,,176.37,,1788.65,,541.02,,452.29,,9.49,,26.13,,106.52,,8.62,
2016,"2016-08-01 00:00:00",8,214,1900,27.32,,58.24,,2.54,,164.08,,1939.02,,538.26,,118.39,,3.43,,25.97,,103.01,,8.36,
2016,"2016-08-01 00:00:00",8,214,2000,26.23,,68.03,,3.68,,163.08,,2087.90,,543.36,,11.03,,0.31,,25.86,,99.33,,8.08,
2016,"2016-08-01 00:00:00",8,214,2100,25.29,,73.44,,5.24,,177.02,,2009.52,,550.00,,0.00,,0.00,,25.63,,98.83,,8.07,
2016,"2016-08-01 00:00:00",8,214,2200,24.42,,76.64,,4.96,,170.24,,1991.42,,557.12,,0.00,,0.00,,25.47,,96.51,,7.90,
2016,"2016-08-01 00:00:00",8,214,2300,23.63,,77.17,,4.60,,171.21,,1919.37,,566.95,,0.00,,0.00,,25.36,,94.02,,7.72,
2016,"2016-08-02 00:00:00",8,215,0,23.12,,78.74,,3.57,,194.24,,1981.33,,586.20,,0.00,,0.00,,25.29,,90.00,,7.40,
2016,"2016-08-02 00:00:00",8,215,100,22.66,,79.23,,4.12,,191.88,,1936.50,,577.49,,0.00,,0.00,,25.24,,88.75,,7.30,
2016,"2016-08-02 00:00:00",8,215,200,22.58,,80.71,,3.43,,170.87,,1995.05,,585.91,,0.00,,0.00,,25.19,,86.65,,7.13,
2016,"2016-08-02 00:00:00",8,215,300,22.05,,80.64,,3.04,,160.13,,2023.72,,597.31,,0.00,,0.00,,25.17,,85.36,,7.03,
2016,"2016-08-02 00:00:00",8,215,400,21.52,,83.12,,3.10,,151.95,,2070.60,,613.42,,0.00,,0.00,,25.14,,84.70,,6.98,
2016,"2016-08-02 00:00:00",8,215,500,21.30,,84.61,,3.36,,181.42,,2112.53,,603.66,,4.45,,0.00,,25.10,,81.28,,6.70,
2016,"2016-08-02 00:00:00",8,215,600,21.25,,86.74,,3.95,,188.74,,1903.73,,609.06,,110.37,,4.48,,25.07,,95.04,,7.84,
2016,"2016-08-02 00:00:00",8,215,700,21.54,,86.70,,4.04,,196.84,,1742.08,,626.24,,327.07,,10.71,,25.05,,109.72,,9.06,
2016,"2016-08-02 00:00:00",8,215,800,22.40,,80.79,,2.72,,184.30,,1751.03,,641.77,,645.38,,19.31,,25.07,,129.36,,10.68,
2016,"2016-08-02 00:00:00",8,215,900,23.56,,77.24,,2.39,,185.37,,1738.00,,630.10,,869.78,,23.77,,25.16,,142.34,H,11.73,H
2016,"2016-08-02 00:00:00",8,215,1000,24.76,,74.54,,1.09,,191.72,,1774.27,,627.04,,879.42,,24.31,,25.37,,145.17,,11.92,
2016,"2016-08-02 00:00:00",8,215,1100,25.29,,74.43,,3.41,,204.99,,1864.00,,614.74,,548.87,,14.68,,25.39,,113.93,,9.35,
2016,"2016-08-02 00:00:00",8,215,1200,25.16,,76.14,,3.10,,200.93,,1800.77,,627.60,,951.43,,22.62,,25.30,,119.99,,9.86,
2016,"2016-08-02 00:00:00",8,215,1300,25.81,,74.09,,2.14,,173.47,,1684.02,,557.22,,641.29,,15.84,,25.77,,117.56,,9.58,
2016,"2016-08-02 00:00:00",8,215,1400,26.61,,73.96,,2.82,,154.14,,1562.62,,515.92,,1137.59,,25.13,,26.06,,129.29,,10.48,
2016,"2016-08-02 00:00:00",8,215,1500,27.44,,72.18,,2.80,,149.53,,1469.40,,514.55,,1336.47,,27.82,,26.30,,120.92,,9.76,
2016,"2016-08-02 00:00:00",8,215,1600,27.38,,70.79,,2.51,,170.68,,1506.78,,518.74,,945.58,,19.70,,26.51,,114.90,,9.24,
2016,"2016-08-02 00:00:00",8,215,1700,27.65,,69.15,,2.90,,176.47,,1502.28,,521.98,,563.13,,11.96,,26.50,,110.98,,8.92,
